run_id,model,target,n_total,n_features,seeds,test_size,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,mae_ordinal_mean,mae_ordinal_std,kappa_qw_mean,kappa_qw_std,auc_ovr_mean,auc_ovr_std,time_seconds_mean,time_seconds_std
20260511_223913,baseline_majority,confianza_idx_round,575,32,"[0, 7, 13, 21, 42]",0.3,0.3583815028901734,0.0,0.10553191489361702,0.0,0.1891034313122617,0.0,0.9537572254335259,1.1102230246251565e-16,0.0,0.0,0.5,0.0,0.07799999999999999,0.05114684741017769
20260511_223913,baseline_stratified,confianza_idx_round,575,32,"[0, 7, 13, 21, 42]",0.3,0.28439306358381505,0.03318543374429439,0.1938068260597166,0.03052086122357337,0.2847946367014863,0.03390779835188073,1.0485549132947978,0.03879297511112722,0.04779393851583451,0.04766514255998004,0.49857935297777123,0.02579831464391634,0.078,0.009797958971132706
20260511_223913,log_reg,confianza_idx_round,575,32,"[0, 7, 13, 21, 42]",0.3,0.3329479768786127,0.0173795333854022,0.29212522850074063,0.02969648847082997,0.33521282859176393,0.01616109238265583,1.0,0.022237438221585342,0.14538698680938275,0.02629909828414041,0.5725782330914134,0.017161885838677383,6.862,1.868436779770726
20260511_223913,random_forest,confianza_idx_round,575,32,"[0, 7, 13, 21, 42]",0.3,0.461271676300578,0.017302461904156945,0.40044846848609694,0.02672692377182857,0.4530729096673659,0.016726219659113497,0.7988439306358381,0.044082487780202594,0.219319843880902,0.04459491180949754,0.6833725643076927,0.019233220283953984,402.156,114.35423098425348
20260511_223913,svm_rbf,confianza_idx_round,575,32,"[0, 7, 13, 21, 42]",0.3,0.43236994219653174,0.03770984145734125,0.3786246242250998,0.041629772811355194,0.4220359077263625,0.034158984202245675,0.8335260115606937,0.06283319418127718,0.21169633949592653,0.0592573129762723,0.6661162992287347,0.02847484543931553,86.844,8.51261792869855
20260511_223913,hist_gradient_boosting,confianza_idx_round,575,32,"[0, 7, 13, 21, 42]",0.3,0.42658959537572255,0.017302461904156945,0.3582149062686667,0.042961184233080846,0.4183469805096555,0.016368377610984565,0.8196531791907514,0.032575729025677146,0.1989234539280787,0.06842610384529342,0.6409542861078513,0.018341841416102855,168.13,37.05040242696427
20260511_223913,voting_ensemble,confianza_idx_round,575,32,"[0, 7, 13, 21, 42]",0.3,0.446242774566474,0.0335857550204253,0.3687916214854078,0.02162802116263353,0.44119495056672625,0.035383339679481096,0.8161849710982659,0.03823776973073117,0.20077694877060842,0.04745602228281489,0.6811811355987232,0.01769171256497742,10.161999999999999,1.951741786200214
