run_id,model,target,n_total,n_features,seeds,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,mae_ordinal_mean,mae_ordinal_std,kappa_qw_mean,kappa_qw_std
20260122_205959,baseline_majority,confianza_3,133,27,"[0, 7, 13, 21, 42]",0.37037037037037035,0.0,0.1801801801801802,0.0,0.20020020020020018,0.0,0.9259259259259259,0.0,0.0,0.0
20260122_205959,random_forest,confianza_3,133,27,"[0, 7, 13, 21, 42]",0.45925925925925926,0.018144368465060578,0.4373074059545994,0.023273066376864583,0.4466238722758966,0.01987085862180084,0.7037037037037037,0.04057204129667895,0.22471899813956134,0.07661692753549885
20260122_205959,svm_rbf,confianza_3,133,27,"[0, 7, 13, 21, 42]",0.4222222222222222,0.05543196128553987,0.3984089603082738,0.06002882379080647,0.40671685134181956,0.05973908907165576,0.7555555555555555,0.06017806225656269,0.1590816457214574,0.11435435581180027
