run_id,model,target,n_total,n_features,seeds,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,mae_ordinal_mean,mae_ordinal_std,kappa_qw_mean,kappa_qw_std
20260122_222135,baseline_majority,confianza_3,192,32,"[0, 7, 13, 21, 42]",0.358974358974359,0.0,0.1761006289308176,0.0,0.18964683115626513,0.0,0.9230769230769231,0.0,0.0,0.0
20260122_222135,random_forest,confianza_3,192,32,"[0, 7, 13, 21, 42]",0.3487179487179487,0.07360359022772986,0.34066977364264206,0.07571848845563374,0.34166253735745666,0.07570928664996092,0.8102564102564103,0.08363849451435942,0.09367068120439573,0.10368757266847944
20260122_222135,svm_rbf,confianza_3,192,32,"[0, 7, 13, 21, 42]",0.38461538461538464,0.06686361441233488,0.3720382766387828,0.05896046903668425,0.3779152332709623,0.06261701910084341,0.8,0.10049188688341243,0.05738295927053076,0.10533468233417313
