run_id,model,target,n_total,n_features,seeds,test_size,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,mae_ordinal_mean,mae_ordinal_std,kappa_qw_mean,kappa_qw_std,auc_ovr_mean,auc_ovr_std,time_seconds_mean,time_seconds_std,analysis_mode,conceptual_overlap_excluded,n_overlap_variables_excluded
20260719_234125,baseline_majority,confianza_3,575,27,"[0, 7, 13, 21, 42]",0.3,0.4219653179190751,5.551115123125783e-17,0.1978319783197832,0.0,0.2504347008788007,0.0,0.8670520231213873,0.0,1.1102230246251565e-16,0.0,0.5,0.0,0.08199999999999999,0.035440090293338694,sensitivity_without_overlap,True,5
20260719_234125,baseline_stratified,confianza_3,575,27,"[0, 7, 13, 21, 42]",0.3,0.34335260115606936,0.021504133222818807,0.3288063908991733,0.01664161262137135,0.3418816151311851,0.019586371527699212,0.8936416184971098,0.04031351624083859,0.016860451828806154,0.06803133234801637,0.49800813008130085,0.01599441372504246,0.05,0.01549193338482967,sensitivity_without_overlap,True,5
20260719_234125,log_reg,confianza_3,575,27,"[0, 7, 13, 21, 42]",0.3,0.3895953757225434,0.03382367361463074,0.37654361301748146,0.03607049160184951,0.39023238069599864,0.035662508644021526,0.8173410404624277,0.06296068811186173,0.10919541318808053,0.07420354633575599,0.569373090840735,0.022564599892067348,3.5799999999999996,0.1319090595827291,sensitivity_without_overlap,True,5
20260719_234125,random_forest,confianza_3,575,27,"[0, 7, 13, 21, 42]",0.3,0.5040462427745666,0.031320733373743505,0.4800310940772509,0.0302369327151448,0.49513257937137756,0.029113903676798076,0.6971098265895954,0.04319431605148993,0.22247169221131458,0.05658129434598258,0.6703049955355045,0.02537481727825655,288.284,59.22741412555506,sensitivity_without_overlap,True,5
20260719_234125,svm_rbf,confianza_3,575,27,"[0, 7, 13, 21, 42]",0.3,0.492485549132948,0.04772200564289085,0.4711880078110628,0.044588790193032836,0.48612786655487783,0.044614570033462905,0.707514450867052,0.06932561549394198,0.2273794383789185,0.08510251955877784,0.6694038253677335,0.041432820835974465,50.897999999999996,1.539966233396045,sensitivity_without_overlap,True,5
20260719_234125,hist_gradient_boosting,confianza_3,575,27,"[0, 7, 13, 21, 42]",0.3,0.47630057803468207,0.04604001792309797,0.4531037304205402,0.04365820575401257,0.46822013339107516,0.0434056201381613,0.7190751445086706,0.06971011991528944,0.2126005241606185,0.09402732972363419,0.653219606184501,0.03859493365445931,63.40599999999999,17.752253490754352,sensitivity_without_overlap,True,5
20260719_234125,voting_ensemble,confianza_3,575,27,"[0, 7, 13, 21, 42]",0.3,0.47745664739884397,0.036849427631235214,0.4598156096606769,0.032857169864077496,0.47283455803730207,0.03499867063772135,0.715606936416185,0.062406333300650985,0.21998006631816042,0.0759436892253941,0.6685284082898633,0.03746817080810111,3.0780000000000003,0.16141871019184847,sensitivity_without_overlap,True,5
