run_id,model,seed,target,n_train,n_test,accuracy,f1_macro,f1_weighted,mae_ordinal,kappa_qw,auc_ovr,time_seconds,cv_f1_weighted_mean,cv_f1_weighted_std,best_params
20260310_073122,random_forest,0,confianza_3,402,173,0.5086705202312138,0.49880925718551694,0.5077141414599098,0.7167630057803468,0.17311059580710797,0.6734677381455895,913.61,0.5367998292662772,0.04093299296665068,"{""clf__n_estimators"": 400, ""clf__min_samples_split"": 2, ""clf__min_samples_leaf"": 2, ""clf__max_samples"": null, ""clf__max_features"": ""sqrt"", ""clf__max_depth"": 10, ""clf__class_weight"": ""balanced_subsample"", ""clf__bootstrap"": false}"
20260310_073122,random_forest,7,confianza_3,402,173,0.4913294797687861,0.47111228905030655,0.4833118563120064,0.7398843930635838,0.15597879626589106,0.6654941491611448,1000.28,0.4923017678973354,0.05070619254388115,"{""clf__n_estimators"": 200, ""clf__min_samples_split"": 10, ""clf__min_samples_leaf"": 1, ""clf__max_samples"": null, ""clf__max_features"": null, ""clf__max_depth"": null, ""clf__class_weight"": ""balanced_subsample"", ""clf__bootstrap"": true}"
20260310_073122,random_forest,13,confianza_3,402,173,0.5086705202312138,0.47944540490475057,0.4973950338508354,0.6994219653179191,0.21450584609593704,0.6963196108839702,1003.0,0.5708872100824202,0.06559362584566489,"{""clf__n_estimators"": 600, ""clf__min_samples_split"": 2, ""clf__min_samples_leaf"": 1, ""clf__max_samples"": 0.9, ""clf__max_features"": ""sqrt"", ""clf__max_depth"": 20, ""clf__class_weight"": ""balanced"", ""clf__bootstrap"": true}"
20260310_073122,random_forest,21,confianza_3,402,173,0.5664739884393064,0.5313196115120734,0.5503443331432819,0.5838150289017341,0.3691097604576331,0.7214944311292824,864.58,0.4754029584070027,0.04270062969913798,"{""clf__n_estimators"": 200, ""clf__min_samples_split"": 5, ""clf__min_samples_leaf"": 2, ""clf__max_samples"": null, ""clf__max_features"": ""log2"", ""clf__max_depth"": 20, ""clf__class_weight"": ""balanced"", ""clf__bootstrap"": true}"
20260310_073122,random_forest,42,confianza_3,402,173,0.45664739884393063,0.43749213828459926,0.4519956607752512,0.815028901734104,0.05380873693764976,0.6565745570750505,958.23,0.5683917709074857,0.028250755970409266,"{""clf__n_estimators"": 200, ""clf__min_samples_split"": 10, ""clf__min_samples_leaf"": 1, ""clf__max_samples"": 0.9, ""clf__max_features"": ""log2"", ""clf__max_depth"": null, ""clf__class_weight"": ""balanced_subsample"", ""clf__bootstrap"": true}"
20260310_073122,svm_rbf,0,confianza_3,402,173,0.5144508670520231,0.4918294322765913,0.5046463965675988,0.7109826589595376,0.17480243954531427,0.6649316227266319,103.96,0.5115780842865683,0.04375404639804975,"{""clf__C"": 2.0295362430434727, ""clf__gamma"": 0.07991823454611499}"
20260310_073122,svm_rbf,7,confianza_3,402,173,0.5375722543352601,0.5170338408408365,0.5298584137224176,0.630057803468208,0.31772346203802104,0.7055444334790169,109.5,0.48403246830864805,0.04624785188436472,"{""clf__C"": 4.140596430242115, ""clf__gamma"": 0.056500110281330555}"
20260310_073122,svm_rbf,13,confianza_3,402,173,0.5086705202312138,0.47281327070170437,0.49433984393332503,0.6936416184971098,0.23685921248142638,0.7044828234409511,107.08,0.5526204647257702,0.07607992329590302,"{""clf__C"": 11.097171907910113, ""clf__gamma"": 0.07544536657305946}"
20260310_073122,svm_rbf,21,confianza_3,402,173,0.5722543352601156,0.539198606271777,0.5577279410283781,0.5895953757225434,0.3704454373762034,0.7427322712533484,106.56,0.46212574736137996,0.042371405241585204,"{""clf__C"": 383.59072958562155, ""clf__gamma"": 0.04600843243311803}"
20260310_073122,svm_rbf,42,confianza_3,402,173,0.4797687861271676,0.454644218231069,0.4727983642276874,0.7398843930635838,0.16948275050595385,0.6548587809577519,109.64,0.5373121819553245,0.033260296561979825,"{""clf__C"": 10.129197956845726, ""clf__gamma"": 0.034702669886504146}"
20260310_073122,hist_gradient_boosting,0,confianza_3,402,173,0.44508670520231214,0.41285443711722175,0.4294938414649203,0.7803468208092486,0.15018103826018758,0.6066713661356268,180.92,0.5130159306987032,0.052962776161824675,"{""clf__min_samples_leaf"": 30, ""clf__max_iter"": 250, ""clf__max_depth"": 5, ""clf__learning_rate"": 0.05, ""clf__l2_regularization"": 0.1}"
20260310_073122,hist_gradient_boosting,7,confianza_3,402,173,0.45664739884393063,0.4230994152046783,0.4414866646384748,0.7861271676300579,0.1266636071592473,0.6423102589407397,120.12,0.4862193066473588,0.03869537659927787,"{""clf__min_samples_leaf"": 10, ""clf__max_iter"": 400, ""clf__max_depth"": 5, ""clf__learning_rate"": 0.05, ""clf__l2_regularization"": 0.0}"
20260310_073122,hist_gradient_boosting,13,confianza_3,402,173,0.4913294797687861,0.4645042004991389,0.48606337230175817,0.6878612716763006,0.28800109143000063,0.6744024625217351,243.75,0.5105641494036071,0.06610306186393623,"{""clf__min_samples_leaf"": 20, ""clf__max_iter"": 250, ""clf__max_depth"": null, ""clf__learning_rate"": 0.2, ""clf__l2_regularization"": 0.0}"
20260310_073122,hist_gradient_boosting,21,confianza_3,402,173,0.5086705202312138,0.4856481481481481,0.5008509955041747,0.6589595375722543,0.29824064902598935,0.6809055876685933,176.56,0.47057722281645403,0.03383539222112791,"{""clf__min_samples_leaf"": 20, ""clf__max_iter"": 150, ""clf__max_depth"": 5, ""clf__learning_rate"": 0.1, ""clf__l2_regularization"": 0.0}"
20260310_073122,hist_gradient_boosting,42,confianza_3,402,173,0.48554913294797686,0.4616986996288143,0.4769861770248771,0.7283236994219653,0.17002494722701966,0.6441519808261666,197.73,0.5341557592452735,0.032316743491232196,"{""clf__min_samples_leaf"": 10, ""clf__max_iter"": 250, ""clf__max_depth"": 20, ""clf__learning_rate"": 0.2, ""clf__l2_regularization"": 1.0}"
20260310_073122,voting_ensemble,0,confianza_3,402,173,0.4797687861271676,0.473111356389502,0.478887272603538,0.7398843930635838,0.1580303464071,0.6348413929225998,11.07,0.0,0.0,{}
20260310_073122,voting_ensemble,7,confianza_3,402,173,0.5086705202312138,0.4931837360951285,0.5050287021824301,0.7167630057803468,0.187755671253254,0.7084515249776775,10.71,0.0,0.0,{}
20260310_073122,voting_ensemble,13,confianza_3,402,173,0.4797687861271676,0.46920687724737853,0.48057893453582673,0.6936416184971098,0.27923340431441523,0.6832294750693172,11.1,0.0,0.0,{}
20260310_073122,voting_ensemble,21,confianza_3,402,173,0.5491329479768786,0.51739991274875,0.5332158991252955,0.6011560693641619,0.3611400435564813,0.7281695568400771,11.06,0.0,0.0,{}
20260310_073122,voting_ensemble,42,confianza_3,402,173,0.4797687861271676,0.46178985884551466,0.47491444261300647,0.7456647398843931,0.13880672390159432,0.6578669110390525,10.75,0.0,0.0,{}
