run_id,model,target,n_total,n_features,seeds,test_size,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,mae_ordinal_mean,mae_ordinal_std,kappa_qw_mean,kappa_qw_std,auc_ovr_mean,auc_ovr_std,time_seconds_mean,time_seconds_std
20260310_073122,baseline_majority,confianza_3,575,35,"[0, 7, 13, 21, 42]",0.3,0.4219653179190751,5.551115123125783e-17,0.1978319783197832,0.0,0.2504347008788007,0.0,0.8670520231213873,0.0,1.1102230246251565e-16,0.0,0.5,0.0,0.022000000000000002,0.003999999999999998
20260310_073122,baseline_stratified,confianza_3,575,35,"[0, 7, 13, 21, 42]",0.3,0.34335260115606936,0.021504133222818807,0.3288063908991733,0.01664161262137135,0.3418816151311851,0.019586371527699212,0.8936416184971098,0.04031351624083859,0.016860451828806154,0.06803133234801637,0.49800813008130085,0.01599441372504246,0.02,0.0
20260310_073122,log_reg,confianza_3,575,35,"[0, 7, 13, 21, 42]",0.3,0.4473988439306359,0.016592716872147188,0.4387501570002567,0.018571886301808248,0.4491659975831491,0.01758583288303794,0.7144508670520231,0.03282097009613497,0.23089993892787336,0.038158197730246986,0.6002748249447812,0.024194957653996294,2.762,1.2735368074775069
20260310_073122,random_forest,confianza_3,575,35,"[0, 7, 13, 21, 42]",0.3,0.5063583815028901,0.03555735606758314,0.4836357401874493,0.0310084341343722,0.4981522051082569,0.03214555863907069,0.7109826589595375,0.07483261194303933,0.1933027471128438,0.10258367950472277,0.6826700972790074,0.02347045779900302,947.9399999999999,52.92334418760778
20260310_073122,svm_rbf,confianza_3,575,35,"[0, 7, 13, 21, 42]",0.3,0.5225433526011561,0.03093430788499342,0.4951038736643956,0.030231922098015056,0.5118741918958815,0.029368735879999826,0.6728323699421965,0.055031816117511685,0.25386266038938377,0.07915724961085059,0.6945099863715399,0.031602857301452535,107.348,2.1002704587743
20260310_073122,hist_gradient_boosting,confianza_3,575,35,"[0, 7, 13, 21, 42]",0.3,0.47745664739884397,0.023294152230762862,0.4495609801196003,0.02727816886614111,0.466976210186841,0.027080122493310144,0.7283236994219653,0.049992481642635034,0.20662226662048894,0.07202055871822129,0.6496883312185723,0.026536208461225643,183.81599999999997,39.75902544077256
20260310_073122,voting_ensemble,confianza_3,575,35,"[0, 7, 13, 21, 42]",0.3,0.4994219653179191,0.027259713578153984,0.4829383482652547,0.02012435871680073,0.4945250502120193,0.022049574398314398,0.6994219653179191,0.05247077788629,0.22499323788656897,0.08339871551191334,0.6825117721697448,0.03357931926620575,10.938,0.1708098357823692
